0;0;2008;левове;6716;
0;0;2009;левове;7492;
0;0;2010;левове;7954;
0;0;2011;левове;8390;
0;0;2012;левове;8910;
0;0;2013;левове;9427;
0;0;2014;левове;9986;
0;0;2015;левове;10657;
0;0;2016;левове;11492;
0;0;2017;левове;12570;
0;0;2018;левове;13872;
0;1;2008;левове;18354;
0;1;2009;левове;20619;
0;1;2010;левове;21528;
0;1;2011;левове;22994;
0;1;2012;левове;24672;
0;1;2013;левове;26478;
0;1;2014;левове;28601;
0;1;2015;левове;30319;
0;1;2016;левове;32786;
0;1;2017;левове;35777;
0;1;2018;левове;39162;
0;2;2008;левове;10767;
0;2;2009;левове;12019;
0;2;2010;левове;12452;
0;2;2011;левове;12547;
0;2;2012;левове;13217;
0;2;2013;левове;14082;
0;2;2014;левове;14836;
0;2;2015;левове;15769;
0;2;2016;левове;17035;
0;2;2017;левове;18641;
0;2;2018;левове;20633;
0;3;2008;левове;8356;
0;3;2009;левове;9123;
0;3;2010;левове;9559;
0;3;2011;левове;10500;
0;3;2012;левове;11132;
0;3;2013;левове;11708;
0;3;2014;левове;12230;
0;3;2015;левове;13028;
0;3;2016;левове;13858;
0;3;2017;левове;15012;
0;3;2018;левове;16412;
0;4;2008;левове;5750;
0;4;2009;левове;6226;
0;4;2010;левове;6515;
0;4;2011;левове;6771;
0;4;2012;левове;7063;
0;4;2013;левове;7443;
0;4;2014;левове;7892;
0;4;2015;левове;8366;
0;4;2016;левове;8985;
0;4;2017;левове;9793;
0;4;2018;левове;10799;
0;5;2008;левове;3941;
0;5;2009;левове;4383;
0;5;2010;левове;4661;
0;5;2011;левове;4891;
0;5;2012;левове;5284;
0;5;2013;левове;5500;
0;5;2014;левове;5760;
0;5;2015;левове;6224;
0;5;2016;левове;6757;
0;5;2017;левове;7263;
0;5;2018;левове;7994;
0;6;2008;левове;4125;
0;6;2009;левове;4726;
0;6;2010;левове;5045;
0;6;2011;левове;5443;
0;6;2012;левове;5762;
0;6;2013;левове;6762;
0;6;2014;левове;7344;
0;6;2015;левове;7639;
0;6;2016;левове;8061;
0;6;2017;левове;8832;
0;6;2018;левове;9237;
0;7;2008;левове;5855;
0;7;2009;левове;6446;
0;7;2010;левове;6707;
0;7;2011;левове;6977;
0;7;2012;левове;7292;
0;7;2013;левове;7645;
0;7;2014;левове;8139;
0;7;2015;левове;8658;
0;7;2016;левове;9285;
0;7;2017;левове;10121;
0;7;2018;левове;11017;
0;8;2008;левове;5763;
0;8;2009;левове;6255;
0;8;2010;левове;6590;
0;8;2011;левове;6706;
0;8;2012;левове;6977;
0;8;2013;левове;7248;
0;8;2014;левове;7519;
0;8;2015;левове;8004;
0;8;2016;левове;8544;
0;8;2017;левове;9316;
0;8;2018;левове;10147;
0;9;2008;левове;3652;
0;9;2009;левове;4064;
0;9;2010;левове;4264;
0;9;2011;левове;4444;
0;9;2012;левове;4698;
0;9;2013;левове;4962;
0;9;2014;левове;5265;
0;9;2015;левове;5675;
0;9;2016;левове;6201;
0;9;2017;левове;6776;
0;9;2018;левове;7528;
A;0;2008;левове;4777;
A;0;2009;левове;5325;
A;0;2010;левове;5800;
A;0;2011;левове;6418;
A;0;2012;левове;7242;
A;0;2013;левове;7748;
A;0;2014;левове;8055;
A;0;2015;левове;8786;
A;0;2016;левове;9345;
A;0;2017;левове;10103;
A;0;2018;левове;10982;
A;1;2008;левове;9383;
A;1;2009;левове;10705;
A;1;2010;левове;11994;
A;1;2011;левове;14407;
A;1;2012;левове;17847;
A;1;2013;левове;20008;
A;1;2014;левове;20307;
A;1;2015;левове;22275;
A;1;2016;левове;23783;
A;1;2017;левове;26785;
A;1;2018;левове;28357;
A;2;2008;левове;6712;
A;2;2009;левове;7495;
A;2;2010;левове;8035;
A;2;2011;левове;9013;
A;2;2012;левове;10577;
A;2;2013;левове;11212;
A;2;2014;левове;11709;
A;2;2015;левове;12745;
A;2;2016;левове;13676;
A;2;2017;левове;14505;
A;2;2018;левове;15792;
A;3;2008;левове;5664;
A;3;2009;левове;6295;
A;3;2010;левове;6878;
A;3;2011;левове;7649;
A;3;2012;левове;8875;
A;3;2013;левове;9385;
A;3;2014;левове;9794;
A;3;2015;левове;10649;
A;3;2016;левове;11483;
A;3;2017;левове;12723;
A;3;2018;левове;13886;
A;4;2008;левове;4985;
A;4;2009;левове;5576;
A;4;2010;левове;5865;
A;4;2011;левове;6269;
A;4;2012;левове;7068;
A;4;2013;левове;7464;
A;4;2014;левове;7722;
A;4;2015;левове;8295;
A;4;2016;левове;8894;
A;4;2017;левове;9271;
A;4;2018;левове;10119;
A;5;2008;левове;4740;
A;5;2009;левове;5033;
A;5;2010;левове;5297;
A;5;2011;левове;6044;
A;5;2012;левове;7278;
A;5;2013;левове;7521;
A;5;2014;левове;7710;
A;5;2015;левове;8472;
A;5;2016;левове;8934;
A;5;2017;левове;9349;
A;5;2018;левове;10349;
A;6;2008;левове;4225;
A;6;2009;левове;4843;
A;6;2010;левове;5257;
A;6;2011;левове;5803;
A;6;2012;левове;6243;
A;6;2013;левове;6581;
A;6;2014;левове;6903;
A;6;2015;левове;7310;
A;6;2016;левове;7900;
A;6;2017;левове;8331;
A;6;2018;левове;9208;
A;7;2008;левове;4860;
A;7;2009;левове;5580;
A;7;2010;левове;5732;
A;7;2011;левове;6233;
A;7;2012;левове;6813;
A;7;2013;левове;7365;
A;7;2014;левове;7827;
A;7;2015;левове;8657;
A;7;2016;левове;9066;
A;7;2017;левове;10220;
A;7;2018;левове;11304;
A;8;2008;левове;5082;
A;8;2009;левове;5702;
A;8;2010;левове;6323;
A;8;2011;левове;6994;
A;8;2012;левове;7651;
A;8;2013;левове;8424;
A;8;2014;левове;8830;
A;8;2015;левове;9761;
A;8;2016;левове;10167;
A;8;2017;левове;10654;
A;8;2018;левове;11252;
A;9;2008;левове;3469;
A;9;2009;левове;3641;
A;9;2010;левове;3850;
A;9;2011;левове;4101;
A;9;2012;левове;4457;
A;9;2013;левове;4677;
A;9;2014;левове;4897;
A;9;2015;левове;5364;
A;9;2016;левове;5865;
A;9;2017;левове;6438;
A;9;2018;левове;7137;
B;0;2008;левове;10165;
B;0;2009;левове;11267;
B;0;2010;левове;12341;
B;0;2011;левове;13808;
B;0;2012;левове;14847;
B;0;2013;левове;14944;
B;0;2014;левове;15943;
B;0;2015;левове;16195;
B;0;2016;левове;16680;
B;0;2017;левове;18469;
B;0;2018;левове;20094;
B;1;2008;левове;18391;
B;1;2009;левове;20253;
B;1;2010;левове;22956;
B;1;2011;левове;27745;
B;1;2012;левове;34816;
B;1;2013;левове;33908;
B;1;2014;левове;37613;
B;1;2015;левове;36960;
B;1;2016;левове;37724;
B;1;2017;левове;42383;
B;1;2018;левове;42872;
B;2;2008;левове;14982;
B;2;2009;левове;15760;
B;2;2010;левове;17408;
B;2;2011;левове;19171;
B;2;2012;левове;20635;
B;2;2013;левове;21374;
B;2;2014;левове;22596;
B;2;2015;левове;22957;
B;2;2016;левове;23189;
B;2;2017;левове;24758;
B;2;2018;левове;27265;
B;3;2008;левове;11621;
B;3;2009;левове;12282;
B;3;2010;левове;13063;
B;3;2011;левове;16409;
B;3;2012;левове;17691;
B;3;2013;левове;17668;
B;3;2014;левове;19216;
B;3;2015;левове;19542;
B;3;2016;левове;20024;
B;3;2017;левове;22168;
B;3;2018;левове;23665;
B;4;2008;левове;7726;
B;4;2009;левове;8339;
B;4;2010;левове;8951;
B;4;2011;левове;9761;
B;4;2012;левове;10589;
B;4;2013;левове;10681;
B;4;2014;левове;11393;
B;4;2015;левове;11569;
B;4;2016;левове;11788;
B;4;2017;левове;12910;
B;4;2018;левове;14078;
B;5;2008;левове;5673;
B;5;2009;левове;6105;
B;5;2010;левове;6536;
B;5;2011;левове;7490;
B;5;2012;левове;7740;
B;5;2013;левове;7996;
B;5;2014;левове;8605;
B;5;2015;левове;8838;
B;5;2016;левове;9955;
B;5;2017;левове;11522;
B;5;2018;левове;12682;
B;6;2008;левове;4438;
B;6;2009;левове;2313;
B;6;2010;левове;7532;
B;6;2011;левове;10073;
B;6;2012;левове;9096;
B;6;2013;левове;5785;
B;6;2014;левове;11403;
B;6;2015;левове;13400;
B;6;2016;левове;11604;
B;6;2017;левове;8475;
B;6;2018;левове;17187;
B;7;2008;левове;10115;
B;7;2009;левове;10883;
B;7;2010;левове;12174;
B;7;2011;левове;13934;
B;7;2012;левове;14886;
B;7;2013;левове;15038;
B;7;2014;левове;16057;
B;7;2015;левове;16300;
B;7;2016;левове;16917;
B;7;2017;левове;18575;
B;7;2018;левове;20061;
B;8;2008;левове;10226;
B;8;2009;левове;11579;
B;8;2010;левове;12491;
B;8;2011;левове;13985;
B;8;2012;левове;14714;
B;8;2013;левове;14708;
B;8;2014;левове;15362;
B;8;2015;левове;15756;
B;8;2016;левове;15997;
B;8;2017;левове;17676;
B;8;2018;левове;19308;
B;9;2008;левове;6041;
B;9;2009;левове;6952;
B;9;2010;левове;7353;
B;9;2011;левове;7803;
B;9;2012;левове;7989;
B;9;2013;левове;8175;
B;9;2014;левове;8855;
B;9;2015;левове;9292;
B;9;2016;левове;9823;
B;9;2017;левове;10962;
B;9;2018;левове;12190;
CA;0;2008;левове;5785;
CA;0;2009;левове;6560;
CA;0;2010;левове;7014;
CA;0;2011;левове;7319;
CA;0;2012;левове;7756;
CA;0;2013;левове;8022;
CA;0;2014;левове;8352;
CA;0;2015;левове;8832;
CA;0;2016;левове;9579;
CA;0;2017;левове;10374;
CA;0;2018;левове;11324;
CA;1;2008;левове;22850;
CA;1;2009;левове;26062;
CA;1;2010;левове;27830;
CA;1;2011;левове;29187;
CA;1;2012;левове;31323;
CA;1;2013;левове;33871;
CA;1;2014;левове;36786;
CA;1;2015;левове;38746;
CA;1;2016;левове;41319;
CA;1;2017;левове;45502;
CA;1;2018;левове;50905;
CA;2;2008;левове;11565;
CA;2;2009;левове;12460;
CA;2;2010;левове;13845;
CA;2;2011;левове;14268;
CA;2;2012;левове;15152;
CA;2;2013;левове;15555;
CA;2;2014;левове;16842;
CA;2;2015;левове;17476;
CA;2;2016;левове;18603;
CA;2;2017;левове;19986;
CA;2;2018;левове;21790;
CA;3;2008;левове;9201;
CA;3;2009;левове;9945;
CA;3;2010;левове;10635;
CA;3;2011;левове;11041;
CA;3;2012;левове;11815;
CA;3;2013;левове;12163;
CA;3;2014;левове;12717;
CA;3;2015;левове;13193;
CA;3;2016;левове;14095;
CA;3;2017;левове;14816;
CA;3;2018;левове;15785;
CA;4;2008;левове;5326;
CA;4;2009;левове;6068;
CA;4;2010;левове;6454;
CA;4;2011;левове;6768;
CA;4;2012;левове;7126;
CA;4;2013;левове;7100;
CA;4;2014;левове;7481;
CA;4;2015;левове;7836;
CA;4;2016;левове;8615;
CA;4;2017;левове;9256;
CA;4;2018;левове;10204;
CA;5;2008;левове;3435;
CA;5;2009;левове;4028;
CA;5;2010;левове;4266;
CA;5;2011;левове;4320;
CA;5;2012;левове;4414;
CA;5;2013;левове;4525;
CA;5;2014;левове;4735;
CA;5;2015;левове;5105;
CA;5;2016;левове;5655;
CA;5;2017;левове;6172;
CA;5;2018;левове;6845;
CA;6;2008;левове;3314;
CA;6;2009;левове;4212;
CA;6;2010;левове;5459;
CA;6;2011;левове;5189;
CA;6;2012;левове;5399;
CA;6;2013;левове;5565;
CA;6;2014;левове;5383;
CA;6;2015;левове;6300;
CA;6;2016;левове;6662;
CA;6;2017;левове;7244;
CA;6;2018;левове;7796;
CA;7;2008;левове;4810;
CA;7;2009;левове;5498;
CA;7;2010;левове;5925;
CA;7;2011;левове;6027;
CA;7;2012;левове;6288;
CA;7;2013;левове;6530;
CA;7;2014;левове;6913;
CA;7;2015;левове;7477;
CA;7;2016;левове;8175;
CA;7;2017;левове;8761;
CA;7;2018;левове;9433;
CA;8;2008;левове;6266;
CA;8;2009;левове;6913;
CA;8;2010;левове;7299;
CA;8;2011;левове;7805;
CA;8;2012;левове;8068;
CA;8;2013;левове;8335;
CA;8;2014;левове;8542;
CA;8;2015;левове;8875;
CA;8;2016;левове;9306;
CA;8;2017;левове;9923;
CA;8;2018;левове;10494;
CA;9;2008;левове;3630;
CA;9;2009;левове;4186;
CA;9;2010;левове;4430;
CA;9;2011;левове;4645;
CA;9;2012;левове;4877;
CA;9;2013;левове;5022;
CA;9;2014;левове;5152;
CA;9;2015;левове;5522;
CA;9;2016;левове;6045;
CA;9;2017;левове;6610;
CA;9;2018;левове;7332;
CB;0;2008;левове;3883;
CB;0;2009;левове;4213;
CB;0;2010;левове;4454;
CB;0;2011;левове;4794;
CB;0;2012;левове;5066;
CB;0;2013;левове;5490;
CB;0;2014;левове;5838;
CB;0;2015;левове;6337;
CB;0;2016;левове;6984;
CB;0;2017;левове;7675;
CB;0;2018;левове;8435;
CB;1;2008;левове;12707;
CB;1;2009;левове;13525;
CB;1;2010;левове;15889;
CB;1;2011;левове;17702;
CB;1;2012;левове;18896;
CB;1;2013;левове;22254;
CB;1;2014;левове;24976;
CB;1;2015;левове;28491;
CB;1;2016;левове;29945;
CB;1;2017;левове;33918;
CB;1;2018;левове;35509;
CB;2;2008;левове;6691;
CB;2;2009;левове;7256;
CB;2;2010;левове;7848;
CB;2;2011;левове;8225;
CB;2;2012;левове;9100;
CB;2;2013;левове;10269;
CB;2;2014;левове;11459;
CB;2;2015;левове;12782;
CB;2;2016;левове;13546;
CB;2;2017;левове;15318;
CB;2;2018;левове;16813;
CB;3;2008;левове;5757;
CB;3;2009;левове;6308;
CB;3;2010;левове;6597;
CB;3;2011;левове;7446;
CB;3;2012;левове;8191;
CB;3;2013;левове;8873;
CB;3;2014;левове;9467;
CB;3;2015;левове;9992;
CB;3;2016;левове;10830;
CB;3;2017;левове;12058;
CB;3;2018;левове;13021;
CB;4;2008;левове;4713;
CB;4;2009;левове;5025;
CB;4;2010;левове;5316;
CB;4;2011;левове;5545;
CB;4;2012;левове;5945;
CB;4;2013;левове;6370;
CB;4;2014;левове;6956;
CB;4;2015;левове;7391;
CB;4;2016;левове;7865;
CB;4;2017;левове;8794;
CB;4;2018;левове;9600;
CB;5;2008;левове;3279;
CB;5;2009;левове;3534;
CB;5;2010;левове;3713;
CB;5;2011;левове;3960;
CB;5;2012;левове;4042;
CB;5;2013;левове;4320;
CB;5;2014;левове;4672;
CB;5;2015;левове;5086;
CB;5;2016;левове;5747;
CB;5;2017;левове;6315;
CB;5;2018;левове;7036;
CB;6;2008;левове;3610;
CB;6;2009;левове;3401;
CB;6;2010;левове;4391;
CB;6;2011;левове;3576;
CB;6;2012;левове;3958;
CB;6;2013;левове;3768;
CB;6;2014;левове;4577;
CB;6;2015;левове;4744;
CB;6;2016;левове;5129;
CB;6;2017;левове;7226;
CB;6;2018;левове;5880;
CB;7;2008;левове;3632;
CB;7;2009;левове;3897;
CB;7;2010;левове;4143;
CB;7;2011;левове;4457;
CB;7;2012;левове;4777;
CB;7;2013;левове;5092;
CB;7;2014;левове;5384;
CB;7;2015;левове;5851;
CB;7;2016;левове;6455;
CB;7;2017;левове;6887;
CB;7;2018;левове;7534;
CB;8;2008;левове;3600;
CB;8;2009;левове;3952;
CB;8;2010;левове;4084;
CB;8;2011;левове;4432;
CB;8;2012;левове;4582;
CB;8;2013;левове;4988;
CB;8;2014;левове;5240;
CB;8;2015;левове;5626;
CB;8;2016;левове;6231;
CB;8;2017;левове;6818;
CB;8;2018;левове;7499;
CB;9;2008;левове;3211;
CB;9;2009;левове;3473;
CB;9;2010;левове;3562;
CB;9;2011;левове;3805;
CB;9;2012;левове;3994;
CB;9;2013;левове;4272;
CB;9;2014;левове;4557;
CB;9;2015;левове;4904;
CB;9;2016;левове;5579;
CB;9;2017;левове;6145;
CB;9;2018;левове;6810;
CC;0;2008;левове;5300;
CC;0;2009;левове;5610;
CC;0;2010;левове;5841;
CC;0;2011;левове;6083;
CC;0;2012;левове;6411;
CC;0;2013;левове;6830;
CC;0;2014;левове;7399;
CC;0;2015;левове;7993;
CC;0;2016;левове;8697;
CC;0;2017;левове;9706;
CC;0;2018;левове;10903;
CC;1;2008;левове;14493;
CC;1;2009;левове;15479;
CC;1;2010;левове;15779;
CC;1;2011;левове;16597;
CC;1;2012;левове;17706;
CC;1;2013;левове;19820;
CC;1;2014;левове;22666;
CC;1;2015;левове;24009;
CC;1;2016;левове;25640;
CC;1;2017;левове;30292;
CC;1;2018;левове;33509;
CC;2;2008;левове;8634;
CC;2;2009;левове;8718;
CC;2;2010;левове;8538;
CC;2;2011;левове;8833;
CC;2;2012;левове;9261;
CC;2;2013;левове;10305;
CC;2;2014;левове;11248;
CC;2;2015;левове;12604;
CC;2;2016;левове;13509;
CC;2;2017;левове;14753;
CC;2;2018;левове;16216;
CC;3;2008;левове;6816;
CC;3;2009;левове;6963;
CC;3;2010;левове;7716;
CC;3;2011;левове;8331;
CC;3;2012;левове;8684;
CC;3;2013;левове;9435;
CC;3;2014;левове;9995;
CC;3;2015;левове;10614;
CC;3;2016;левове;11047;
CC;3;2017;левове;12102;
CC;3;2018;левове;13640;
CC;4;2008;левове;5053;
CC;4;2009;левове;5297;
CC;4;2010;левове;5332;
CC;4;2011;левове;5531;
CC;4;2012;левове;5761;
CC;4;2013;левове;6295;
CC;4;2014;левове;6664;
CC;4;2015;левове;7316;
CC;4;2016;левове;7817;
CC;4;2017;левове;8829;
CC;4;2018;левове;9616;
CC;5;2008;левове;3422;
CC;5;2009;левове;4015;
CC;5;2010;левове;3918;
CC;5;2011;левове;3922;
CC;5;2012;левове;4232;
CC;5;2013;левове;4455;
CC;5;2014;левове;4734;
CC;5;2015;левове;5207;
CC;5;2016;левове;5835;
CC;5;2017;левове;6729;
CC;5;2018;левове;7390;
CC;6;2008;левове;3229;
CC;6;2009;левове;3155;
CC;6;2010;левове;3313;
CC;6;2011;левове;3197;
CC;6;2012;левове;4131;
CC;6;2013;левове;4045;
CC;6;2014;левове;4433;
CC;6;2015;левове;5579;
CC;6;2016;левове;4981;
CC;6;2017;левове;5624;
CC;6;2018;левове;5796;
CC;7;2008;левове;5203;
CC;7;2009;левове;5327;
CC;7;2010;левове;5458;
CC;7;2011;левове;6067;
CC;7;2012;левове;6248;
CC;7;2013;левове;6707;
CC;7;2014;левове;7180;
CC;7;2015;левове;7854;
CC;7;2016;левове;8558;
CC;7;2017;левове;9430;
CC;7;2018;левове;10326;
CC;8;2008;левове;5066;
CC;8;2009;левове;5229;
CC;8;2010;левове;5425;
CC;8;2011;левове;5515;
CC;8;2012;левове;5736;
CC;8;2013;левове;5849;
CC;8;2014;левове;6195;
CC;8;2015;левове;6702;
CC;8;2016;левове;7358;
CC;8;2017;левове;7959;
CC;8;2018;левове;9025;
CC;9;2008;левове;3205;
CC;9;2009;левове;3474;
CC;9;2010;левове;3542;
CC;9;2011;левове;3496;
CC;9;2012;левове;3822;
CC;9;2013;левове;4057;
CC;9;2014;левове;4405;
CC;9;2015;левове;4741;
CC;9;2016;левове;5337;
CC;9;2017;левове;5856;
CC;9;2018;левове;6545;
CD;0;2008;левове;21090;
CD;0;2009;левове;22062;
CD;0;2010;левове;23944;
CD;0;2011;левове;26309;
CD;0;2012;левове;28037;
CD;0;2013;левове;29416;
CD;0;2014;левове;29926;
CD;0;2015;левове;31714;
CD;0;2016;левове;33530;
CD;0;2017;левове;29598;
CD;0;2018;левове;30355;
CD;1;2008;левове;39576;
CD;1;2009;левове;43942;
CD;1;2010;левове;51610;
CD;1;2011;левове;52733;
CD;1;2012;левове;56388;
CD;1;2013;левове;63411;
CD;1;2014;левове;62341;
CD;1;2015;левове;70094;
CD;1;2016;левове;72036;
CD;1;2017;левове;65424;
CD;1;2018;левове;65321;
CD;2;2008;левове;24964;
CD;2;2009;левове;26759;
CD;2;2010;левове;29670;
CD;2;2011;левове;32896;
CD;2;2012;левове;34713;
CD;2;2013;левове;35461;
CD;2;2014;левове;37623;
CD;2;2015;левове;39119;
CD;2;2016;левове;41534;
CD;2;2017;левове;38888;
CD;2;2018;левове;40998;
CD;3;2008;левове;17924;
CD;3;2009;левове;19635;
CD;3;2010;левове;20750;
CD;3;2011;левове;25492;
CD;3;2012;левове;26019;
CD;3;2013;левове;27177;
CD;3;2014;левове;27817;
CD;3;2015;левове;28954;
CD;3;2016;левове;30195;
CD;3;2017;левове;30098;
CD;3;2018;левове;31050;
CD;4;2008;левове;14847;
CD;4;2009;левове;15408;
CD;4;2010;левове;16475;
CD;4;2011;левове;18492;
CD;4;2012;левове;19633;
CD;4;2013;левове;19130;
CD;4;2014;левове;18273;
CD;4;2015;левове;16956;
CD;4;2016;левове;17223;
CD;4;2017;левове;15769;
CD;4;2018;левове;15626;
CD;5;2008;левове;11639;
CD;5;2009;левове;10622;
CD;5;2010;левове;10464;
CD;5;2011;левове;9654;
CD;5;2012;левове;9966;
CD;5;2013;левове;9803;
CD;5;2014;левове;10363;
CD;5;2015;левове;10631;
CD;5;2016;левове;13513;
CD;5;2017;левове;7562;
CD;5;2018;левове;9798;
CD;6;2008;левове;-;
CD;6;2009;левове;-;
CD;6;2010;левове;3075;
CD;6;2011;левове;3147;
CD;6;2012;левове;3426;
CD;6;2013;левове;3770;
CD;6;2014;левове;4160;
CD;6;2015;левове;4533;
CD;6;2016;левове;5261;
CD;6;2017;левове;6698;
CD;6;2018;левове;7035;
CD;7;2008;левове;14614;
CD;7;2009;левове;15343;
CD;7;2010;левове;14004;
CD;7;2011;левове;13452;
CD;7;2012;левове;11751;
CD;7;2013;левове;10679;
CD;7;2014;левове;9914;
CD;7;2015;левове;10732;
CD;7;2016;левове;11169;
CD;7;2017;левове;10058;
CD;7;2018;левове;11586;
CD;8;2008;левове;19886;
CD;8;2009;левове;20116;
CD;8;2010;левове;21148;
CD;8;2011;левове;20392;
CD;8;2012;левове;20702;
CD;8;2013;левове;20699;
CD;8;2014;левове;20688;
CD;8;2015;левове;21303;
CD;8;2016;левове;22760;
CD;8;2017;левове;18715;
CD;8;2018;левове;19214;
CD;9;2008;левове;11170;
CD;9;2009;левове;11067;
CD;9;2010;левове;12091;
CD;9;2011;левове;12344;
CD;9;2012;левове;12391;
CD;9;2013;левове;11244;
CD;9;2014;левове;9734;
CD;9;2015;левове;9424;
CD;9;2016;левове;10241;
CD;9;2017;левове;10210;
CD;9;2018;левове;10273;
CE;0;2008;левове;8196;
CE;0;2009;левове;8122;
CE;0;2010;левове;8994;
CE;0;2011;левове;10081;
CE;0;2012;левове;10679;
CE;0;2013;левове;11525;
CE;0;2014;левове;11806;
CE;0;2015;левове;12503;
CE;0;2016;левове;13680;
CE;0;2017;левове;14972;
CE;0;2018;левове;16318;
CE;1;2008;левове;22857;
CE;1;2009;левове;20851;
CE;1;2010;левове;25851;
CE;1;2011;левове;31760;
CE;1;2012;левове;35176;
CE;1;2013;левове;38868;
CE;1;2014;левове;38398;
CE;1;2015;левове;38682;
CE;1;2016;левове;41858;
CE;1;2017;левове;47394;
CE;1;2018;левове;50536;
CE;2;2008;левове;13010;
CE;2;2009;левове;13699;
CE;2;2010;левове;13870;
CE;2;2011;левове;15936;
CE;2;2012;левове;16921;
CE;2;2013;левове;18067;
CE;2;2014;левове;18694;
CE;2;2015;левове;19662;
CE;2;2016;левове;21811;
CE;2;2017;левове;22816;
CE;2;2018;левове;24834;
CE;3;2008;левове;9019;
CE;3;2009;левове;9269;
CE;3;2010;левове;10122;
CE;3;2011;левове;10970;
CE;3;2012;левове;11405;
CE;3;2013;левове;12312;
CE;3;2014;левове;12605;
CE;3;2015;левове;13203;
